"13","15","18","19","20","21","23","24","38","39","40","43","44","45","46","48"
"16.09292","16.11655","16.51953","15.83477","15.93749","15.30476","16.06142","16.24637","16.22897","16.33567","16.05882","14.81391","16.01396","15.39181","16.05484","16.28980"
"15.72545","15.39565","15.55432","15.58495","15.42013","15.42809","15.13272","15.64605","15.72330","15.84456","15.29479","15.02886","15.92931","15.27874","15.26748","15.43615"
"14.55848","14.28040","15.17761","15.84823","15.18612","15.39101","14.71107","15.13754","15.48316","15.64428","15.20590","15.31388","15.88076","14.70209","14.99670","15.44669"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.76445"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"14.34355","14.33723","14.32242","13.74488","14.86146","13.56276","13.66913","14.45852","14.13334","14.60357","14.18686","14.33878","14.73830","13.56810","14.66650","13.68812"
" 0.00000","13.52998","13.44363","14.73554","13.41012"," 0.00000","13.69124","14.07698","13.64073","13.32429"," 0.00000","13.97464","13.90968"," 0.00000"," 0.00000","14.66056"
" 0.00000","12.39839"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.96401"," 0.00000","13.91419"," 0.00000"," 0.00000","12.41415"," 0.00000"," 0.00000","12.88290","12.80090"
" 0.00000","13.54055"," 0.00000","12.98933","12.69424","12.96059","12.99571"," 0.00000","12.98863","12.99332","13.05157","12.87692"," 0.00000","12.96392","13.60148","13.49213"
"15.41658","16.00696","15.97854","15.87288","15.32729","15.94919","15.85149","15.86192","15.57876","15.44161","15.94191","15.75374","15.56258","15.61105","15.88448","15.83193"
" 0.00000","13.86283","13.76597"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","14.06805","13.80740"," 0.00000"," 0.00000","13.91810"," 0.00000"," 0.00000"," 0.00000"
"12.58111"," 0.00000","12.25451"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.20843"," 0.00000"," 0.00000"
" 0.00000","13.83468"," 0.00000","14.62218","13.68825","13.81012","13.23481","13.07468","14.32107","14.50486","13.10956","14.31593","14.32835","13.68195","12.95178","14.28876"
" 0.00000","13.89258"," 0.00000","13.22563","13.55833"," 0.00000"," 0.00000"," 0.00000","13.59212","13.60788","12.88650","13.22710","12.57578","13.25457","13.68923","13.19919"
"15.37800","15.56662","15.58470","13.65023","14.89868","14.26870","14.71489","15.02556","15.41861","14.59103","13.85575","14.55921","14.72425","14.53026","14.54316","15.05892"
"12.88938","13.87462","13.53791","13.81821","13.71720","14.01761","14.43346","13.87920","14.27613","14.17049","13.42062","14.33535","13.97323","14.63599","14.44089","13.47677"
"15.24628","14.48480","15.29571","14.76318","13.18634","13.96554","13.92138","15.15088","15.10429","13.89179","14.47918","15.14455","15.07373","13.98901","15.08632","14.70207"
"12.56620"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.20742"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000","12.46770"," 0.00000","11.86228","12.16121","12.65120"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.95866"," 0.00000","12.46685"," 0.00000"
"13.86364","13.76596"," 0.00000","12.94297"," 0.00000"," 0.00000","13.03817","13.46207"," 0.00000","12.92166","13.18022","13.21963","14.10447","13.83762","13.04808","13.94156"
"16.03220","16.35698","16.22754","16.61756","16.83974","16.11508","16.43828","16.21684","16.55767","16.43525","15.76194","16.33868","16.13031","15.66611","16.47936","16.24544"
"12.60177"," 0.00000"," 0.00000","12.99354","13.84960"," 0.00000"," 0.00000"," 0.00000","12.32434","12.50961"," 0.00000"," 0.00000","12.44500"," 0.00000"," 0.00000"," 0.00000"
