"","61","63","65","66","68","69","71","72","86","87","88","91","92","93","94","96"
"Arhgef4","7.601022","7.531727","7.477758","7.463531","7.496308","7.404653","7.694017","7.461655","7.704912","7.721298","7.623332","7.584951","7.688518","7.498820","7.286926","7.491101"
"Fam168b","8.554105","8.270368","8.463099","8.230348","8.170515","8.439161","8.452197","8.374568","8.561816","8.538048","8.542904","8.572223","8.549437","8.519532","8.498802","8.554903"
"Plekhb2","7.563754","7.753466","7.555937","7.741518","7.719146","7.783329","7.550542","7.711143","7.453058","7.635998","7.589466","7.347536","7.639278","7.579297","7.575706","7.365528"
"Hs6st1","5.400134","5.093037","5.344424","4.944270","4.776051","5.062765","5.224176","5.104891","5.724668","5.394426","5.488105","5.714968","5.830134","5.534787","5.655856","5.816110"
"Gm33280","-0.2949372","-1.5713086","-0.4567344","-1.3670434","-1.4786709","-0.6052306","-0.9350961","-1.3381959","-0.1248866","-0.4363743","-1.2244433","-0.9638042","-0.7237956","-0.2450449","-0.9463751","-0.7854596"
"Uggt1","6.047226","5.681854","6.081670","5.757029","5.805759","6.011394","5.838301","5.893533","6.306044","6.105545","6.101018","6.362310","6.340325","6.206617","6.185471","6.419235"
"Neurl3","-0.02058483","-0.16580481","-1.14267746","-0.40085052","-0.20349269"," 0.22677768","-0.29869402","-0.20659311"," 0.14460209","-0.11336319"," 0.02607817"," 0.09083996","-0.95896707"," 0.06659674","-0.31048698","-0.20143899"
"Arid5a","3.635107","3.556800","3.724061","3.625525","3.550961","3.667823","3.705996","3.510744","3.661925","3.826138","3.422358","3.616890","3.749254","3.595967","3.600662","3.569403"
"Kansl3","6.594923","6.058542","6.518462","6.104067","6.033446","6.358078","6.219672","6.352054","6.647617","6.698706","6.543019","6.618642","6.638607","6.564317","6.626335","6.593273"
"Fer1l5","3.510971","2.360822","3.381015","2.711450","2.899874","2.737499","2.462228","2.987789","2.876152","3.534471","3.125774","2.719810","2.834449","3.226476","2.993402","2.820754"
